Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Fecha publicación,Kilómetros,Precio
Peugeot,3008,2012,1.6 Premium Plus Thp 156cv,Gris,Nafta,5,Manual,1.6,Monovolumen,Publicado hace 5 días,133.000 km,13989900
Peugeot,3008,2014,1.6 Allure Thp 156cv,Gris,Nafta,5,Manual,1.6,Monovolumen,Publicado hace 20 días,128.000 km,12500000
Peugeot,3008,2019,Gt-line Thp Tiptronic 2019,Blanco,Nafta,5,Automática secuencial,1.6 THP,SUV,Publicado hace 28 días,55.000 km,30000
Peugeot,3008,2018,1.6 Gt-line Thp Tiptronic,Rojo,Nafta,5,Automática,1.6,SUV,Publicado hace 38 días,99.000 km,25500
Peugeot,3008,2019,2.0 Gt-line Hdi Tiptronic Sportage Xtrail Cvr,Azul,Diésel,5,Automática,2.0,SUV,Publicado hace 48 días,101.000 km,36000000
Peugeot,3008,2011,1.6 Premium Plus Thp 156cv,Gris,Nafta,5,Manual,1.6,Monovolumen,Publicado hace 2 meses,108.000 km,10000
Peugeot,3008,2012,1.6 Premium Thp 156cv,Azul,Nafta,5,Manual,1.6,Monovolumen,Publicado hace 4 meses,121.958 km,10500000
Peugeot,3008,2012,1.6 Premium Thp 156cv Av,Negro,Nafta,5,Manual,1.6,Monovolumen,Publicado hace 14 días,82.000 km,13000023
Peugeot,Peugeot,2019,3008 2.0 Gt-line Hdi Tiptronic,Gris,Diésel,5,Automática,2.0,SUV,Publicado hace 2 meses,129.600 km,31500000
Peugeot,3008,2014,1.6 Allure Thp 156cv,Gris,Nafta,5,Manual,1.6,Monovolumen,Publicado hace 2 meses,96.900 km,13990000
Peugeot,Gt,2019,"Line 1,6 Thp Tiptronic",Blanco,Nafta,5,Automática,1.6,SUV,Publicado hace 1 año,87.018 km,31500
Peugeot,3008,2019,1.6 Allure Thp Tiptronic,Gris,Nafta,5,Automática,1.6,Monovolumen,Publicado hace 18 días,99.000 km,28400
Peugeot,3008,2024,1.6 Gt-line Thp Tiptronic,Azul,Nafta,5,Automática,1.6,SUV,Publicado hace 41 días,10.000 km,45000
Peugeot,3008,2012,1.6 Thp 4x2 Atomatica,Blanco,Nafta,5,Automática,1.6,Monovolumen,Publicado hace 6 meses,134.000 km,14300000
Peugeot,3008,2021,1.6 Gt Line Thp Tiptronic 2021,Blanco,Nafta,5,Automática,1.6,SUV,Publicado hace 6 meses,55.000 km,35500
Peugeot,3008,2019,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,SUV,Publicado hace 48 días,32.000 km,32900
Peugeot,3008,2014,1.6 Allure Thp 156cv Tiptronic 2014,Verde,Nafta,5,Automática,1.6,Monovolumen,Publicado hace 3 meses,95.000 km,11200000
Peugeot,3008,2013,1.6 Allure Thp 163cv Tiptronic LG,Blanco,Nafta,5,Automática,1.6,Monovolumen,Publicado hace 2 días,113.000 km,9500000
Peugeot,3008,2018,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,SUV,Publicado hace 3 días,105.000 km,30000000
Peugeot,3oo8,2012,1.6 Premium Plus Tip 2012,Gris,Nafta,5,Automática,1.6,Monovolumen,Publicado hace 34 días,118.000 km,10500
