Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Fecha publicación,Kilómetros,Precio
Peugeot,408,2017,1.6 Active 115cv,Gris,Nafta,4,Manual,1.6,Sedán,Publicado hace 6 días,61.458 km,7800
Peugeot,408,2013,1.6 Allure Hdi 115cv,Plateado,Diésel,4,Manual,1.6,Sedán,Publicado hace 10 días,149.000 km,8790000
Peugeot,408,2013,1.6 Allure Hdi 115cv,Plateado,Diésel,4,Manual,1.6,Sedán,Publicado hace 10 días,148.000 km,12989900
Peugeot,408,2014,2.0 Allure Nav 143cv,Negro,Nafta,4,Manual,2.0,Sedán,Publicado hace 12 días,130.000 km,10500
Peugeot,408,2011,2.0 Allure + Tiptronic Año 2011 - Liv Motors,Negro,Nafta,4,Automática,2.0,Sedán,Publicado hace 18 días,72.000 km,10500
Peugeot,408,2012,Allure Plus 2.o Tiptronic Año 2012 - Liv Motors,Gris,Nafta,5,Automática,2.0,Sedán,Publicado hace 28 días,62.000 km,10900
Peugeot,408,2014,2.0 Allure 143cv,Negro,Nafta,4,Manual,2.0,Sedán,Publicado hace 2 meses,53.000 km,12000
Peugeot,408,2018,Allure Plus Thp,Blanco,Nafta,4,Manual,1.6,Sedán,Publicado hace 5 meses,70.138 km,18950000
Peugeot,408,2016,1.6 Active 115cv,Blanco,Nafta,4,Manual,1.6,Sedán,Publicado hace 6 días,100.000 km,11500
Peugeot,408,2014,2.0 Feline 143cv,Blanco,Nafta,4,Manual,2.0,Sedán,Publicado hace 2 meses,100.000 km,11900
Peugeot,Peugeot,2014,408 2.0 Allure Plus 143cv,Blanco,Nafta,4,Manual,2.0,Sedán,Publicado hace 22 días,142.000 km,13900000
Peugeot,408,2013,1.6 Sport Thp 163cv,Blanco,Nafta,4,Automática,1.6,Sedán,Publicado hace 1 día,143.000 km,11800000
Peugeot,408,2012,2.0 Allure Nav 143cv,Plateado,Nafta,4,Manual,2.0,Sedán,Publicado hace 3 días,182.000 km,8900
